n,m,d,b,strategy,mean_gap,std_gap
1000,100,2.0,20,qua,3.55,0.8645808232895291
1000,100,2.0,40,qua,3.35,0.653834841531101
1000,100,2.0,60,qua,3.5,0.806225774829855
1000,100,2.0,80,qua,3.35,0.7262919523166975
1000,100,2.0,100,qua,3.45,0.5894913061275798
1342,100,2.0,1,qua,3.4799999999999995,0.99498743710662
1342,100,2.0,20,qua,3.6799999999999997,1.2609520212918492
1342,100,2.0,40,qua,3.4799999999999995,0.8306623862918073
1342,100,2.0,60,qua,3.4299999999999997,0.8529361054615991
1342,100,2.0,80,qua,3.6799999999999997,0.9433981132056606
1342,100,2.0,100,qua,3.4299999999999997,0.792148975887743
1342,100,2.0,1080,qua,7.780000000000003,2.111871208194288
1584,100,2.0,1,qua,3.2599999999999993,0.7000000000000001
1584,100,2.0,20,qua,3.6599999999999993,1.4317821063276355
1584,100,2.0,40,qua,3.6099999999999994,0.9733961166965893
1584,100,2.0,60,qua,3.6599999999999993,0.806225774829855
1584,100,2.0,80,qua,3.8099999999999996,0.9096702699330126
1584,100,2.0,100,qua,3.4599999999999995,0.714142842854285
1584,100,2.0,1080,qua,7.26,1.5459624833740306
2008,100,2.0,1,qua,3.5700000000000016,0.6538348415311009
2008,100,2.0,20,qua,3.4200000000000017,0.806225774829855
2008,100,2.0,40,qua,3.9700000000000015,1.5644487847162016
2008,100,2.0,60,qua,3.5700000000000016,0.7262919523166975
2008,100,2.0,80,qua,4.020000000000001,1.044030650891055
2008,100,2.0,100,qua,3.870000000000002,0.8046738469715541
2008,100,2.0,1080,qua,11.370000000000005,1.6874537030686203
2511,100,2.0,1,qua,3.6400000000000006,0.9420721840708386
2511,100,2.0,20,qua,3.3900000000000006,0.7416198487095663
2511,100,2.0,40,qua,3.2400000000000007,0.7262919523166975
2511,100,2.0,60,qua,3.9900000000000007,1.1357816691600549
2511,100,2.0,80,qua,3.5400000000000005,1.1079259903080168
2511,100,2.0,100,qua,3.4400000000000004,0.7399324293474372
2511,100,2.0,1080,qua,10.889999999999997,1.61245154965971
2511,100,2.0,2060,qua,9.439999999999998,2.4387496796514396
2674,100,2.0,1,qua,3.8100000000000023,1.4654350889752845
2674,100,2.0,20,qua,3.1600000000000024,0.7681145747868608
2674,100,2.0,40,qua,3.5100000000000025,0.7664854858377945
2674,100,2.0,60,qua,3.5600000000000023,0.8999999999999999
2674,100,2.0,80,qua,3.460000000000002,0.7483314773547883
2674,100,2.0,100,qua,3.860000000000002,1.0198039027185568
2674,100,2.0,1080,qua,9.76,2.5199206336708304
2674,100,2.0,2060,qua,9.01,2.210769096943414
3340,100,2.0,1,qua,3.3500000000000014,0.698212002188447
3340,100,2.0,20,qua,3.4500000000000015,0.9096702699330126
3340,100,2.0,40,qua,3.1500000000000012,0.6689544080129827
3340,100,2.0,60,qua,3.5500000000000016,0.9733961166965893
3340,100,2.0,80,qua,3.6000000000000014,0.7745966692414834
3340,100,2.0,100,qua,3.6500000000000012,1.0712142642814275
3340,100,2.0,1080,qua,12.05,2.3973944189473704
3340,100,2.0,2060,qua,14.000000000000004,2.1999999999999997
3340,100,2.0,3040,qua,13.05,2.8718460961548757
3981,100,2.0,1,qua,3.4899999999999975,0.8426149773176358
3981,100,2.0,20,qua,3.539999999999998,0.9096702699330126
3981,100,2.0,40,qua,3.639999999999998,1.2031209415515964
3981,100,2.0,60,qua,3.789999999999998,0.9165151389911681
3981,100,2.0,80,qua,3.7399999999999975,1.116915395184434
3981,100,2.0,100,qua,3.4399999999999977,0.698212002188447
3981,100,2.0,1080,qua,9.939999999999998,2.48746859276655
3981,100,2.0,2060,qua,22.089999999999996,3.6180105030251086
3981,100,2.0,3040,qua,10.539999999999997,2.372235232855292
4006,100,2.0,1,qua,3.039999999999998,0.6244997998398398
4006,100,2.0,20,qua,3.0899999999999976,0.653834841531101
4006,100,2.0,40,qua,3.4899999999999975,0.9205976319760985
4006,100,2.0,60,qua,3.4899999999999975,0.7399324293474372
4006,100,2.0,80,qua,3.639999999999998,0.9
4006,100,2.0,100,qua,3.5899999999999976,0.852936105461599
4006,100,2.0,1080,qua,9.539999999999997,1.854723699099141
4006,100,2.0,2060,qua,21.389999999999997,2.178875856950093
4006,100,2.0,3040,qua,11.539999999999997,2.7459060435491964
4672,100,2.0,1,qua,3.4800000000000013,0.7483314773547883
4672,100,2.0,20,qua,3.680000000000001,1.5297058540778354
4672,100,2.0,40,qua,3.430000000000001,1.2359207094308275
4672,100,2.0,60,qua,3.330000000000001,0.864580823289529
4672,100,2.0,80,qua,3.780000000000001,0.806225774829855
4672,100,2.0,100,qua,3.680000000000001,0.8602325267042626
4672,100,2.0,1080,qua,9.580000000000002,2.5709920264364885
4672,100,2.0,2060,qua,19.979999999999997,2.7766886753829643
4672,100,2.0,3040,qua,17.929999999999996,3.4680686267719674
4672,100,2.0,4020,qua,11.98,2.238302928559939
5338,100,2.0,1,qua,3.2699999999999974,0.852936105461599
5338,100,2.0,20,qua,3.2199999999999975,0.6633249580710799
5338,100,2.0,40,qua,3.3699999999999974,0.9420721840708386
5338,100,2.0,60,qua,3.6699999999999973,0.804673846971554
5338,100,2.0,80,qua,3.4699999999999975,0.9096702699330126
5338,100,2.0,100,qua,3.5199999999999974,0.8888194417315589
5338,100,2.0,1080,qua,12.819999999999999,2.08806130178211
5338,100,2.0,2060,qua,15.62,3.478505426185217
5338,100,2.0,3040,qua,23.52,4.678675026115834
5338,100,2.0,4020,qua,13.27,1.82414363469547
5338,100,2.0,5000,qua,15.87,3.014548058996572
6004,100,2.0,1,qua,3.5100000000000007,0.9205976319760985
6004,100,2.0,20,qua,3.5100000000000007,0.7399324293474372
6004,100,2.0,40,qua,3.7600000000000025,0.9273618495495703
6004,100,2.0,60,qua,3.7600000000000025,1.4352700094407322
6004,100,2.0,80,qua,3.710000000000002,0.82915619758885
6004,100,2.0,100,qua,3.8100000000000023,0.8529361054615989
6004,100,2.0,1080,qua,9.760000000000002,2.039607805437114
6004,100,2.0,2060,qua,17.059999999999995,3.064310689208912
6004,100,2.0,3040,qua,32.16000000000001,4.995998398718719
6004,100,2.0,4020,qua,21.609999999999996,3.350746185553302
6004,100,2.0,5000,qua,11.460000000000003,1.7748239349298849
6309,100,2.0,1,qua,3.2599999999999967,0.653834841531101
6309,100,2.0,20,qua,3.2599999999999967,0.852936105461599
6309,100,2.0,40,qua,3.5099999999999967,0.9165151389911681
6309,100,2.0,60,qua,3.7099999999999964,0.6782329983125268
6309,100,2.0,80,qua,3.8099999999999965,1.0908712114635715
6309,100,2.0,100,qua,3.7099999999999964,0.6782329983125268
6309,100,2.0,1080,qua,11.259999999999996,1.9817921182606417
6309,100,2.0,2060,qua,17.25999999999999,3.876531955240406
6309,100,2.0,3040,qua,29.50999999999999,3.9166312055132284
6309,100,2.0,4020,qua,23.65999999999999,4.27638866334668
6309,100,2.0,5000,qua,13.259999999999996,1.9817921182606415
6670,100,2.0,1,qua,3.699999999999997,0.66332495807108
6670,100,2.0,20,qua,3.2499999999999973,0.8046738469715541
6670,100,2.0,40,qua,3.349999999999997,0.8645808232895291
6670,100,2.0,60,qua,3.799999999999997,1.161895003862225
6670,100,2.0,80,qua,3.949999999999997,0.852936105461599
6670,100,2.0,100,qua,3.6499999999999972,1.0136567466356645
6670,100,2.0,1080,qua,11.35,2.2688102609076854
6670,100,2.0,2060,qua,15.35,2.692118125194361
6670,100,2.0,3040,qua,26.65,4.138538389335056
6670,100,2.0,4020,qua,27.499999999999993,2.694438717061496
6670,100,2.0,5000,qua,15.2,2.3000000000000003
7336,100,2.0,1,qua,3.9400000000000004,1.4866068747318506
7336,100,2.0,20,qua,3.2400000000000007,0.5830951894845301
7336,100,2.0,40,qua,3.7900000000000005,1.061838029079765
7336,100,2.0,60,qua,3.7900000000000005,0.852936105461599
7336,100,2.0,80,qua,3.5900000000000007,0.9733961166965892
7336,100,2.0,100,qua,3.4900000000000007,0.7921489758877431
7336,100,2.0,1080,qua,10.189999999999998,1.8296174463531985
7336,100,2.0,2060,qua,12.739999999999998,2.165640782770772
7336,100,2.0,3040,qua,21.889999999999997,4.023369234857769
7336,100,2.0,4020,qua,33.19,4.387197283004264
7336,100,2.0,5000,qua,22.889999999999997,3.6176649927819464
8002,100,2.0,1,qua,3.130000000000004,0.9096702699330127
8002,100,2.0,20,qua,3.430000000000004,0.6689544080129827
8002,100,2.0,40,qua,3.380000000000004,0.9165151389911681
8002,100,2.0,60,qua,3.430000000000004,0.8046738469715541
8002,100,2.0,80,qua,3.580000000000004,1.0677078252031311
8002,100,2.0,100,qua,3.730000000000004,0.7664854858377946
8002,100,2.0,1080,qua,10.580000000000007,2.4979991993593593
8002,100,2.0,2060,qua,18.680000000000007,2.7404379212089442
8002,100,2.0,3040,qua,18.980000000000008,4.61519230368573
8002,100,2.0,4020,qua,39.580000000000005,3.8652296180175374
8002,100,2.0,5000,qua,29.53000000000001,3.9556921012636965
8668,100,2.0,1,qua,3.119999999999993,0.8717797887081347
8668,100,2.0,20,qua,3.119999999999993,0.812403840463596
8668,100,2.0,40,qua,3.1699999999999933,0.792148975887743
8668,100,2.0,60,qua,3.869999999999993,0.8046738469715541
8668,100,2.0,80,qua,3.969999999999993,0.852936105461599
8668,100,2.0,100,qua,3.219999999999993,0.7681145747868608
8668,100,2.0,1080,qua,12.119999999999994,1.4352700094407325
8668,100,2.0,2060,qua,18.96999999999999,4.396305266925854
8668,100,2.0,3040,qua,19.21999999999999,2.947880594596735
8668,100,2.0,4020,qua,37.219999999999985,5.548873759602033
8668,100,2.0,5000,qua,34.61999999999998,3.116087290176577
9334,100,2.0,1,qua,3.4599999999999964,1.2083045973594573
9334,100,2.0,20,qua,3.4099999999999966,0.7664854858377946
9334,100,2.0,40,qua,3.3599999999999968,0.9539392014169457
9334,100,2.0,60,qua,3.2599999999999967,0.5830951894845301
9334,100,2.0,80,qua,3.7099999999999964,0.804673846971554
9334,100,2.0,100,qua,3.2599999999999967,0.5830951894845301
9334,100,2.0,1080,qua,9.859999999999996,1.4352700094407325
9334,100,2.0,2060,qua,15.159999999999991,2.3979157616563596
9334,100,2.0,3040,qua,22.30999999999999,3.824591481452627
9334,100,2.0,4020,qua,30.20999999999999,5.23903617090014
9334,100,2.0,5000,qua,42.05999999999999,3.4409301068170506
10000,100,2.0,1,qua,3.4,0.66332495807108
10000,100,2.0,20,qua,3.75,1.299038105676658
10000,100,2.0,40,qua,3.7,1.0049875621120892
10000,100,2.0,60,qua,3.45,0.9205976319760985
10000,100,2.0,80,qua,4.1,1.3379088160259653
10000,100,2.0,100,qua,3.6,0.7999999999999999
10000,100,2.0,1080,qua,10.65,2.535251466817444
10000,100,2.0,2060,qua,15.75,2.624404694402142
10000,100,2.0,3040,qua,17.55,4.758938957372746
10000,100,2.0,4020,qua,27.05,4.7799058568135
10000,100,2.0,5000,qua,46.7,5.514526271584894
10,100,3.0,1,cmp,0.8999999999999998,2.220446049250313e-16
15,100,3.0,1,cmp,0.85,0.0
25,100,3.0,1,cmp,0.85,0.3
25,100,3.0,20,cmp,1.75,0.31622776601683794
39,100,3.0,1,cmp,1.0099999999999998,0.4898979485566356
39,100,3.0,20,cmp,1.8599999999999999,0.4330127018922193
63,100,3.0,1,cmp,1.3700000000000003,2.220446049250313e-16
63,100,3.0,20,cmp,1.67,0.45825756949558405
63,100,3.0,40,cmp,2.3699999999999997,0.4472135954999579
63,100,3.0,60,cmp,2.2699999999999996,0.43588989435406733
100,100,3.0,1,cmp,1.1,0.3
100,100,3.0,20,cmp,1.8,0.5099019513592785
100,100,3.0,40,cmp,2.2,0.39999999999999997
100,100,3.0,60,cmp,2.6,0.66332495807108
100,100,3.0,80,cmp,2.8,0.39999999999999997
100,100,3.0,100,cmp,3.25,0.5361902647381804
158,100,3.0,1,cmp,1.4200000000000004,4.440892098500626e-16
158,100,3.0,20,cmp,1.6700000000000004,0.43301270189221924
158,100,3.0,40,cmp,2.37,0.9733961166965892
158,100,3.0,60,cmp,2.62,0.39999999999999997
158,100,3.0,80,cmp,3.0700000000000003,1.0136567466356645
158,100,3.0,100,cmp,2.97,0.5894913061275798
251,100,3.0,1,cmp,1.4400000000000006,0.21794494717703367
251,100,3.0,20,cmp,1.7400000000000007,0.5361902647381804
251,100,3.0,40,cmp,2.5400000000000005,0.5894913061275798
251,100,3.0,60,cmp,2.9400000000000004,0.9205976319760985
251,100,3.0,80,cmp,3.3899999999999997,0.8306623862918073
251,100,3.0,100,cmp,3.1400000000000006,0.9096702699330126
398,100,3.0,1,cmp,1.1199999999999999,0.30000000000000004
398,100,3.0,20,cmp,1.47,0.5894913061275798
398,100,3.0,40,cmp,2.4200000000000004,0.58309518948453
398,100,3.0,60,cmp,2.5700000000000003,0.6689544080129824
398,100,3.0,80,cmp,3.419999999999999,0.7999999999999998
398,100,3.0,100,cmp,3.6699999999999995,0.963068014212911
630,100,3.0,1,cmp,1.3,0.48989794855663554
630,100,3.0,20,cmp,2.0500000000000007,0.653834841531101
630,100,3.0,40,cmp,2.500000000000001,0.5099019513592785
630,100,3.0,60,cmp,2.750000000000001,1.023474474522936
630,100,3.0,80,cmp,3.1000000000000005,0.6633249580710799
630,100,3.0,100,cmp,3.4500000000000006,0.8874119674649423
676,100,3.0,1,cmp,1.2900000000000005,0.21794494717703367
676,100,3.0,20,cmp,1.8400000000000005,0.66332495807108
676,100,3.0,40,cmp,2.2900000000000005,0.49749371855331
676,100,3.0,60,cmp,2.9400000000000004,0.9
676,100,3.0,80,cmp,3.0900000000000007,0.6538348415311008
676,100,3.0,100,cmp,3.3899999999999997,0.6538348415311009
1000,100,3.0,1,cmp,1.05,0.21794494717703372
1000,100,3.0,20,cmp,1.95,0.6689544080129826
1000,100,3.0,40,cmp,2.45,0.5894913061275798
1000,100,3.0,60,cmp,2.35,0.4769696007084728
1000,100,3.0,80,cmp,3.0,0.8944271909999159
1000,100,3.0,100,cmp,3.95,0.804673846971554
1342,100,3.0,1,cmp,1.3799999999999997,0.39999999999999997
1342,100,3.0,20,cmp,1.7799999999999998,0.4000000000000001
1342,100,3.0,40,cmp,2.28,0.714142842854285
1342,100,3.0,60,cmp,2.7299999999999995,0.8529361054615989
1342,100,3.0,80,cmp,2.9799999999999995,0.66332495807108
1342,100,3.0,100,cmp,3.4799999999999995,0.7681145747868607
1342,100,3.0,1080,cmp,7.230000000000001,1.9817921182606415
1584,100,3.0,1,cmp,1.1600000000000001,0.0
1584,100,3.0,20,cmp,1.7100000000000002,0.5894913061275798
1584,100,3.0,40,cmp,2.4099999999999993,0.5361902647381805
1584,100,3.0,60,cmp,2.7099999999999995,0.8645808232895291
1584,100,3.0,80,cmp,2.9099999999999993,0.698212002188447
1584,100,3.0,100,cmp,4.06,0.8888194417315588
1584,100,3.0,1080,cmp,9.41,2.094636006565341
2008,100,3.0,1,cmp,1.0700000000000016,0.3570714214271425
2008,100,3.0,20,cmp,1.7700000000000018,0.6538348415311012
2008,100,3.0,40,cmp,2.1700000000000017,0.5361902647381804
2008,100,3.0,60,cmp,2.770000000000002,0.7262919523166975
2008,100,3.0,80,cmp,3.3200000000000016,0.6633249580710799
2008,100,3.0,100,cmp,3.870000000000002,1.116915395184434
2008,100,3.0,1080,cmp,20.520000000000003,3.455430508634199
2511,100,3.0,1,cmp,0.8900000000000006,0.0
2511,100,3.0,20,cmp,1.7400000000000007,0.3570714214271425
2511,100,3.0,40,cmp,2.4400000000000004,0.6689544080129827
2511,100,3.0,60,cmp,2.4900000000000007,0.48989794855663565
2511,100,3.0,80,cmp,2.8900000000000006,0.8366600265340756
2511,100,3.0,100,cmp,3.9400000000000004,0.9205976319760985
2511,100,3.0,1080,cmp,18.389999999999997,2.80178514522438
2511,100,3.0,2060,cmp,8.239999999999998,1.8513508581573617
2674,100,3.0,1,cmp,1.2600000000000016,0.0
2674,100,3.0,20,cmp,1.8100000000000016,0.5894913061275798
2674,100,3.0,40,cmp,2.5600000000000023,0.6403124237432849
2674,100,3.0,60,cmp,2.610000000000002,0.5722761571129799
2674,100,3.0,80,cmp,3.5100000000000025,0.9420721840708386
2674,100,3.0,100,cmp,3.860000000000002,0.9695359714832659
2674,100,3.0,1080,cmp,17.71,3.089902911096075
2674,100,3.0,2060,cmp,10.959999999999999,2.3895606290697042
3340,100,3.0,1,cmp,1.5000000000000013,0.3
3340,100,3.0,20,cmp,1.8000000000000014,0.4
3340,100,3.0,40,cmp,2.2000000000000015,0.6633249580710799
3340,100,3.0,60,cmp,2.5500000000000016,0.5894913061275798
3340,100,3.0,80,cmp,2.6500000000000012,0.5894913061275798
3340,100,3.0,100,cmp,3.7000000000000015,0.8888194417315589
3340,100,3.0,1080,cmp,17.950000000000006,2.5743931323712004
3340,100,3.0,2060,cmp,23.000000000000007,2.4779023386727737
3340,100,3.0,3040,cmp,12.35,2.624404694402142
3981,100,3.0,1,cmp,1.1899999999999977,0.0
3981,100,3.0,20,cmp,1.6899999999999977,0.5916079783099616
3981,100,3.0,40,cmp,2.0899999999999976,0.5385164807134504
3981,100,3.0,60,cmp,2.539999999999998,0.5722761571129799
3981,100,3.0,80,cmp,3.039999999999998,0.9096702699330127
3981,100,3.0,100,cmp,3.389999999999998,0.9797958971132712
3981,100,3.0,1080,cmp,13.889999999999997,2.2158519806160335
3981,100,3.0,2060,cmp,40.290000000000006,5.13711981561653
3981,100,3.0,3040,cmp,14.939999999999998,2.2555487137279924
4006,100,3.0,1,cmp,1.1399999999999977,0.4
4006,100,3.0,20,cmp,1.7899999999999978,0.6538348415311012
4006,100,3.0,40,cmp,2.139999999999998,0.39999999999999997
4006,100,3.0,60,cmp,2.789999999999998,0.7921489758877431
4006,100,3.0,80,cmp,3.2399999999999975,0.714142842854285
4006,100,3.0,100,cmp,3.4399999999999977,0.9219544457292888
4006,100,3.0,1080,cmp,14.489999999999998,2.5194245374688244
4006,100,3.0,2060,cmp,38.99000000000001,4.259988262894629
4006,100,3.0,3040,cmp,15.289999999999997,2.1277922830953213
4672,100,3.0,1,cmp,1.2800000000000011,0.0
4672,100,3.0,20,cmp,1.7800000000000011,0.5
4672,100,3.0,40,cmp,2.3800000000000012,0.6244997998398398
4672,100,3.0,60,cmp,2.830000000000001,0.7399324293474372
4672,100,3.0,80,cmp,2.680000000000001,0.5830951894845301
4672,100,3.0,100,cmp,3.080000000000001,0.8124038404635961
4672,100,3.0,1080,cmp,15.479999999999995,2.7129319932501073
4672,100,3.0,2060,cmp,32.73,4.09237095092808
4672,100,3.0,3040,cmp,29.229999999999997,4.398579316097415
4672,100,3.0,4020,cmp,12.780000000000001,2.6739483914241875
5338,100,3.0,1,cmp,1.3699999999999974,0.4330127018922193
5338,100,3.0,20,cmp,1.8199999999999974,0.4
5338,100,3.0,40,cmp,2.2699999999999974,0.7262919523166975
5338,100,3.0,60,cmp,3.3199999999999976,1.307669683062202
5338,100,3.0,80,cmp,3.3699999999999974,1.0428326807307104
5338,100,3.0,100,cmp,3.3699999999999974,0.82915619758885
5338,100,3.0,1080,cmp,19.27,1.7109938632268673
5338,100,3.0,2060,cmp,27.77,4.174625731727336
5338,100,3.0,3040,cmp,43.62,5.196152422706632
5338,100,3.0,4020,cmp,22.72,3.6728735344413916
5338,100,3.0,5000,cmp,15.469999999999999,3.198046278589477
6004,100,3.0,1,cmp,1.060000000000001,0.3
6004,100,3.0,20,cmp,1.9100000000000008,0.5894913061275798
6004,100,3.0,40,cmp,2.160000000000001,0.6
6004,100,3.0,60,cmp,2.910000000000001,0.6689544080129826
6004,100,3.0,80,cmp,3.560000000000001,0.9695359714832659
6004,100,3.0,100,cmp,3.6100000000000008,0.7921489758877429
6004,100,3.0,1080,cmp,14.209999999999999,3.505353049266222
6004,100,3.0,2060,cmp,30.01000000000001,4.375785643744447
6004,100,3.0,3040,cmp,58.26000000000001,5.060632371552
6004,100,3.0,4020,cmp,35.56000000000001,3.7067505985701277
6004,100,3.0,5000,cmp,14.11,2.515452245621053
6309,100,3.0,1,cmp,1.1099999999999965,0.4
6309,100,3.0,20,cmp,1.8099999999999965,0.5385164807134504
6309,100,3.0,40,cmp,2.3099999999999965,0.48989794855663565
6309,100,3.0,60,cmp,2.9099999999999966,0.5477225575051661
6309,100,3.0,80,cmp,2.9599999999999964,0.6689544080129826
6309,100,3.0,100,cmp,3.4599999999999964,0.8046738469715541
6309,100,3.0,1080,cmp,16.40999999999999,2.819574435974337
6309,100,3.0,2060,cmp,29.20999999999999,4.337049688440288
6309,100,3.0,3040,cmp,55.760000000000005,4.942418436352795
6309,100,3.0,4020,cmp,40.209999999999994,4.539823785126467
6309,100,3.0,5000,cmp,21.50999999999999,3.826225293941799
6670,100,3.0,1,cmp,1.2999999999999972,0.0
6670,100,3.0,20,cmp,1.8999999999999972,0.6633249580710799
6670,100,3.0,40,cmp,2.449999999999997,0.7262919523166975
6670,100,3.0,60,cmp,2.8999999999999972,0.7348469228349533
6670,100,3.0,80,cmp,2.949999999999997,0.852936105461599
6670,100,3.0,100,cmp,3.3999999999999972,0.7
6670,100,3.0,1080,cmp,16.75,3.007906248539007
6670,100,3.0,2060,cmp,28.849999999999994,4.716725559114077
6670,100,3.0,3040,cmp,54.249999999999986,4.893618293246828
6670,100,3.0,4020,cmp,48.79999999999999,3.956008088970496
6670,100,3.0,5000,cmp,27.499999999999993,4.019950248448356
7336,100,3.0,1,cmp,1.1900000000000006,0.4974937185533099
7336,100,3.0,20,cmp,1.6900000000000006,0.21794494717703372
7336,100,3.0,40,cmp,2.2900000000000005,0.5722761571129799
7336,100,3.0,60,cmp,2.9900000000000007,0.792148975887743
7336,100,3.0,80,cmp,3.0900000000000007,0.9205976319760986
7336,100,3.0,100,cmp,3.7400000000000007,1.0908712114635717
7336,100,3.0,1080,cmp,15.889999999999997,2.3637893307145625
7336,100,3.0,2060,cmp,22.54,5.34696175411794
7336,100,3.0,3040,cmp,44.14,6.48459713474939
7336,100,3.0,4020,cmp,62.19000000000002,5.903177110675234
7336,100,3.0,5000,cmp,42.989999999999995,5.002749244165652
8002,100,3.0,1,cmp,1.080000000000004,0.3
8002,100,3.0,20,cmp,1.630000000000004,0.4769696007084729
8002,100,3.0,40,cmp,2.280000000000004,0.5567764362830021
8002,100,3.0,60,cmp,2.480000000000004,0.806225774829855
8002,100,3.0,80,cmp,2.880000000000004,0.6244997998398398
8002,100,3.0,100,cmp,3.580000000000004,0.8602325267042626
8002,100,3.0,1080,cmp,14.530000000000006,2.5391927851189244
8002,100,3.0,2060,cmp,27.480000000000008,3.3391615714128
8002,100,3.0,3040,cmp,38.080000000000005,4.6032597145935625
8002,100,3.0,4020,cmp,74.13000000000001,7.370719096533255
8002,100,3.0,5000,cmp,53.68000000000001,4.561797891182818
8668,100,3.0,1,cmp,1.3199999999999932,0.0
8668,100,3.0,20,cmp,1.719999999999993,0.5830951894845301
8668,100,3.0,40,cmp,2.319999999999993,0.6324555320336759
8668,100,3.0,60,cmp,2.569999999999993,0.5361902647381804
8668,100,3.0,80,cmp,2.819999999999993,0.6708203932499369
8668,100,3.0,100,cmp,3.7699999999999934,1.1608186766243898
8668,100,3.0,1080,cmp,19.869999999999994,3.0573681492420897
8668,100,3.0,2060,cmp,29.319999999999993,4.0743097574926725
8668,100,3.0,3040,cmp,36.81999999999998,4.55521678957215
8668,100,3.0,4020,cmp,71.31999999999998,7.252585745787498
8668,100,3.0,5000,cmp,67.16999999999999,5.294100490168278
9334,100,3.0,1,cmp,1.4099999999999966,0.4330127018922193
9334,100,3.0,20,cmp,1.8099999999999965,0.3570714214271425
9334,100,3.0,40,cmp,2.2099999999999964,0.6689544080129827
9334,100,3.0,60,cmp,3.0099999999999967,0.653834841531101
9334,100,3.0,80,cmp,3.0099999999999967,0.7262919523166975
9334,100,3.0,100,cmp,3.5099999999999967,0.792148975887743
9334,100,3.0,1080,cmp,13.559999999999997,3.3000000000000003
9334,100,3.0,2060,cmp,21.90999999999999,4.742098691507802
9334,100,3.0,3040,cmp,45.25999999999999,5.562373594069352
9334,100,3.0,4020,cmp,65.41000000000001,6.502883975591137
9334,100,3.0,5000,cmp,80.41000000000001,6.307733348834588
10000,100,3.0,1,cmp,1.1,0.3
10000,100,3.0,20,cmp,1.9,0.5385164807134504
10000,100,3.0,40,cmp,2.4,0.5830951894845301
10000,100,3.0,60,cmp,2.8,0.5099019513592784
10000,100,3.0,80,cmp,3.05,0.739932429347437
10000,100,3.0,100,cmp,3.7,0.9
10000,100,3.0,1080,cmp,17.15,3.6779749863205975
10000,100,3.0,2060,cmp,29.35,4.98272014064607
10000,100,3.0,3040,cmp,34.05,5.152426612771889
10000,100,3.0,4020,cmp,58.15,6.310903263400573
10000,100,3.0,5000,cmp,94.65,8.486901672577574
10,100,3.0,1,med,1.4499999999999997,0.5894913061275798
15,100,3.0,1,med,1.4500000000000004,0.4898979485566357
25,100,3.0,1,med,1.9,0.47696960070847283
25,100,3.0,20,med,1.85,0.3
39,100,3.0,1,med,2.1599999999999997,0.5894913061275798
39,100,3.0,20,med,2.0599999999999996,0.6689544080129826
63,100,3.0,1,med,2.6699999999999995,0.714142842854285
63,100,3.0,20,med,2.8699999999999997,0.8660254037844386
63,100,3.0,40,med,2.5699999999999994,0.5099019513592785
63,100,3.0,60,med,2.7699999999999996,0.4898979485566356
100,100,3.0,1,med,2.85,0.9096702699330126
100,100,3.0,20,med,3.1,0.7000000000000001
100,100,3.0,40,med,3.2,0.6782329983125269
100,100,3.0,60,med,3.15,0.7262919523166975
100,100,3.0,80,med,3.0,0.7071067811865476
100,100,3.0,100,med,3.4,0.7348469228349535
158,100,3.0,1,med,3.2700000000000005,0.5722761571129799
158,100,3.0,20,med,3.47,0.9733961166965892
158,100,3.0,40,med,3.3200000000000003,0.7681145747868608
158,100,3.0,60,med,3.47,0.7399324293474371
158,100,3.0,80,med,3.4200000000000004,0.7071067811865476
158,100,3.0,100,med,3.2700000000000005,0.7921489758877428
251,100,3.0,1,med,3.44,0.6689544080129826
251,100,3.0,20,med,3.44,0.7399324293474372
251,100,3.0,40,med,3.3400000000000007,0.9630680142129111
251,100,3.0,60,med,3.4899999999999998,0.7745966692414834
251,100,3.0,80,med,3.59,0.7681145747868608
251,100,3.0,100,med,3.7399999999999993,1.0897247358851685
398,100,3.0,1,med,4.269999999999999,1.0897247358851683
398,100,3.0,20,med,3.4199999999999995,0.8602325267042624
398,100,3.0,40,med,3.6699999999999995,0.7262919523166973
398,100,3.0,60,med,3.919999999999999,1.0440306508910548
398,100,3.0,80,med,4.3199999999999985,1.0535653752852738
398,100,3.0,100,med,4.3199999999999985,1.0535653752852738
630,100,3.0,1,med,4.15,1.3219304066402284
630,100,3.0,20,med,3.8500000000000005,1.2359207094308275
630,100,3.0,40,med,3.9500000000000006,0.8874119674649424
630,100,3.0,60,med,4.000000000000001,1.004987562112089
630,100,3.0,80,med,3.900000000000001,0.9273618495495705
630,100,3.0,100,med,3.95,1.3738631664034084
676,100,3.0,1,med,3.9899999999999993,0.8874119674649423
676,100,3.0,20,med,4.339999999999999,1.1789826122551597
676,100,3.0,40,med,3.8899999999999992,0.7921489758877431
676,100,3.0,60,med,4.139999999999999,1.1789826122551597
676,100,3.0,80,med,4.489999999999999,1.1779218989389746
676,100,3.0,100,med,3.839999999999999,0.9165151389911681
1000,100,3.0,1,med,4.2,0.6782329983125269
1000,100,3.0,20,med,4.7,1.268857754044952
1000,100,3.0,40,med,3.75,0.9937303457175896
1000,100,3.0,60,med,3.9,0.6244997998398398
1000,100,3.0,80,med,4.1,1.3
1000,100,3.0,100,med,4.4,0.8602325267042626
1342,100,3.0,1,med,4.33,1.2196310917650468
1342,100,3.0,20,med,4.13,0.9733961166965891
1342,100,3.0,40,med,4.2299999999999995,0.9096702699330126
1342,100,3.0,60,med,4.08,1.161895003862225
